agent,barcode,cell_line,concentration,identifier,role,timepoint,well
Drug_2,041018_5,CL_2,0.1,Drug_2_11,treatment,168,N17
Drug_5,041018_5,CL_2,0.001,Drug_5_17,treatment,168,N18
Drug_5,041018_5,CL_2,0.0316,Drug_5_5,treatment,168,N19
Drug_1,041018_5,CL_2,0.3162,Drug_1_3,treatment,168,N20
Drug_5,041018_5,CL_2,0.3162,Drug_5_3,treatment,168,N21
Drug_3,041018_5,CL_2,0.1,Drug_3_4,treatment,168,N22
,041018_5,,0.0,,,168,N23
,041018_5,,0.0,,,168,N24
,041018_5,,0.0,,,168,O01
,041018_5,,0.0,,,168,O02
,041018_5,,0.0,,,168,O03
,041018_5,,0.0,,,168,O04
,041018_5,,0.0,,,168,O05
,041018_5,,0.0,,,168,O06
,041018_5,,0.0,,,168,O07
,041018_5,,0.0,,,168,O08
,041018_5,,0.0,,,168,O09
,041018_5,,0.0,,,168,O10
,041018_5,,0.0,,,168,O11
,041018_5,,0.0,,,168,O12
,041018_5,,0.0,,,168,O13
,041018_5,,0.0,,,168,O14
,041018_5,,0.0,,,168,O15
,041018_5,,0.0,,,168,O16
,041018_5,,0.0,,,168,O17
,041018_5,,0.0,,,168,O18
,041018_5,,0.0,,,168,O19
,041018_5,,0.0,,,168,O20
,041018_5,,0.0,,,168,O21
,041018_5,,0.0,,,168,O22
,041018_5,,0.0,,,168,O23
,041018_5,,0.0,,,168,O24
,041018_5,,0.0,,,168,P01
,041018_5,,0.0,,,168,P02
,041018_5,,0.0,,,168,P03
,041018_5,,0.0,,,168,P04
,041018_5,,0.0,,,168,P05
,041018_5,,0.0,,,168,P06
,041018_5,,0.0,,,168,P07
,041018_5,,0.0,,,168,P08
,041018_5,,0.0,,,168,P09
,041018_5,,0.0,,,168,P10
,041018_5,,0.0,,,168,P11
,041018_5,,0.0,,,168,P12
,041018_5,,0.0,,,168,P13
,041018_5,,0.0,,,168,P14
,041018_5,,0.0,,,168,P15
,041018_5,,0.0,,,168,P16
,041018_5,,0.0,,,168,P17
,041018_5,,0.0,,,168,P18
,041018_5,,0.0,,,168,P19
,041018_5,,0.0,,,168,P20
,041018_5,,0.0,,,168,P21
,041018_5,,0.0,,,168,P22
,041018_5,,0.0,,,168,P23
,041018_5,,0.0,,,168,P24
,041018_6,,0.0,,,168,A01
,041018_6,,0.0,,,168,A02
,041018_6,,0.0,,,168,A03
,041018_6,,0.0,,,168,A04
,041018_6,,0.0,,,168,A05
,041018_6,,0.0,,,168,A06
,041018_6,,0.0,,,168,A07
,041018_6,,0.0,,,168,A08
,041018_6,,0.0,,,168,A09
,041018_6,,0.0,,,168,A10
,041018_6,,0.0,,,168,A11
,041018_6,,0.0,,,168,A12
,041018_6,,0.0,,,168,A13
,041018_6,,0.0,,,168,A14
,041018_6,,0.0,,,168,A15
,041018_6,,0.0,,,168,A16
,041018_6,,0.0,,,168,A17
,041018_6,,0.0,,,168,A18
,041018_6,,0.0,,,168,A19
,041018_6,,0.0,,,168,A20
,041018_6,,0.0,,,168,A21
,041018_6,,0.0,,,168,A22
,041018_6,,0.0,,,168,A23
,041018_6,,0.0,,,168,A24
,041018_6,,0.0,,,168,B01
,041018_6,,0.0,,,168,B02
,041018_6,,0.0,,,168,B03
,041018_6,,0.0,,,168,B04
,041018_6,,0.0,,,168,B05
,041018_6,,0.0,,,168,B06
,041018_6,,0.0,,,168,B07
,041018_6,,0.0,,,168,B08
,041018_6,,0.0,,,168,B09
,041018_6,,0.0,,,168,B10
,041018_6,,0.0,,,168,B11
,041018_6,,0.0,,,168,B12
,041018_6,,0.0,,,168,B13
,041018_6,,0.0,,,168,B14
,041018_6,,0.0,,,168,B15
,041018_6,,0.0,,,168,B16
,041018_6,,0.0,,,168,B17
,041018_6,,0.0,,,168,B18
,041018_6,,0.0,,,168,B19
,041018_6,,0.0,,,168,B20
,041018_6,,0.0,,,168,B21
,041018_6,,0.0,,,168,B22
,041018_6,,0.0,,,168,B23
,041018_6,,0.0,,,168,B24
,041018_6,,0.0,,,168,C01
,041018_6,,0.0,,,168,C02
Drug_2,041018_6,CL_1,0.0316,Drug_2_13,treatment,168,C03
Drug_3,041018_6,CL_1,0.1,Drug_3_11,treatment,168,C04
Drug_1,041018_6,CL_1,0.0316,Drug_1_5,treatment,168,C05
Drug_1,041018_6,CL_1,0.0316,Drug_1_13,treatment,168,C06
Drug_6,041018_6,CL_1,0.01,Drug_6_6,treatment,168,C07
Drug_2,041018_6,CL_1,1.0,Drug_2_2,treatment,168,C08
Drug_3,041018_6,CL_1,0.0032,Drug_3_16,treatment,168,C09
DMSO,041018_6,CL_1,0.0,DMSO,negative_control,168,C10
Drug_5,041018_6,CL_1,10.0,Drug_5_0,treatment,168,C11
Drug_4,041018_6,CL_1,3.1623,Drug_4_1,treatment,168,C12
Drug_4,041018_6,CL_1,0.1,Drug_4_4,treatment,168,C13
Drug_2,041018_6,CL_1,0.0032,Drug_2_7,treatment,168,C14
Drug_4,041018_6,CL_1,0.0316,Drug_4_5,treatment,168,C15
Drug_1,041018_6,CL_1,0.001,Drug_1_17,treatment,168,C16
Drug_1,041018_6,CL_1,0.3162,Drug_1_9,treatment,168,C17
DMSO,041018_6,CL_1,0.0,DMSO,negative_control,168,C18
Drug_2,041018_6,CL_1,3.1623,Drug_2_12,treatment,168,C19
Drug_4,041018_6,CL_1,10.0,Drug_4_14,treatment,168,C20
Drug_3,041018_6,CL_1,3.1623,Drug_3_12,treatment,168,C21
Drug_3,041018_6,CL_1,0.0316,Drug_3_13,treatment,168,C22
,041018_6,,0.0,,,168,C23
,041018_6,,0.0,,,168,C24
,041018_6,,0.0,,,168,D01
,041018_6,,0.0,,,168,D02
Drug_6,041018_6,CL_1,1.0,Drug_6_10,treatment,168,D03
Drug_2,041018_6,CL_1,0.1,Drug_2_11,treatment,168,D04
DMSO,041018_6,CL_1,0.0,DMSO,negative_control,168,D05
Drug_3,041018_6,CL_1,3.1623,Drug_3_1,treatment,168,D06
Drug_1,041018_6,CL_1,0.3162,Drug_1_3,treatment,168,D07
Drug_1,041018_6,CL_1,0.01,Drug_1_15,treatment,168,D08
Drug_4,041018_6,CL_1,0.001,Drug_4_8,treatment,168,D09
Drug_2,041018_6,CL_1,10.0,Drug_2_14,treatment,168,D10
Drug_1,041018_6,CL_1,0.01,Drug_1_6,treatment,168,D11
Drug_2,041018_6,CL_1,0.001,Drug_2_8,treatment,168,D12
Drug_2,041018_6,CL_1,0.01,Drug_2_6,treatment,168,D13
Drug_6,041018_6,CL_1,3.1623,Drug_6_12,treatment,168,D14
Drug_4,041018_6,CL_1,0.3162,Drug_4_9,treatment,168,D15
Drug_6,041018_6,CL_1,1.0,Drug_6_2,treatment,168,D16
DMSO,041018_6,CL_1,0.0,DMSO,negative_control,168,D17
Drug_2,041018_6,CL_1,0.3162,Drug_2_3,treatment,168,D18
Drug_1,041018_6,CL_1,3.1623,Drug_1_12,treatment,168,D19
Drug_6,041018_6,CL_1,0.3162,Drug_6_9,treatment,168,D20
Drug_6,041018_6,CL_1,0.3162,Drug_6_3,treatment,168,D21
Drug_6,041018_6,CL_1,0.001,Drug_6_8,treatment,168,D22
,041018_6,,0.0,,,168,D23
,041018_6,,0.0,,,168,D24
,041018_6,,0.0,,,168,E01
,041018_6,,0.0,,,168,E02
DMSO,041018_6,CL_1,0.0,DMSO,negative_control,168,E03
Drug_1,041018_6,CL_1,10.0,Drug_1_0,treatment,168,E04
Drug_6,041018_6,CL_1,0.0316,Drug_6_5,treatment,168,E05
DMSO,041018_6,CL_1,0.0,DMSO,negative_control,168,E06
Drug_2,041018_6,CL_1,3.1623,Drug_2_1,treatment,168,E07
Drug_1,041018_6,CL_1,0.1,Drug_1_11,treatment,168,E08
Drug_5,041018_6,CL_1,10.0,Drug_5_14,treatment,168,E09
Drug_6,041018_6,CL_1,10.0,Drug_6_14,treatment,168,E10
Drug_3,041018_6,CL_1,0.1,Drug_3_4,treatment,168,E11
DMSO,041018_6,CL_1,0.0,DMSO,negative_control,168,E12
Drug_5,041018_6,CL_1,0.01,Drug_5_6,treatment,168,E13
Drug_6,041018_6,CL_1,0.1,Drug_6_4,treatment,168,E14
Drug_5,041018_6,CL_1,0.001,Drug_5_8,treatment,168,E15
Drug_3,041018_6,CL_1,0.01,Drug_3_6,treatment,168,E16
Drug_4,041018_6,CL_1,10.0,Drug_4_0,treatment,168,E17
Drug_1,041018_6,CL_1,0.1,Drug_1_4,treatment,168,E18
Drug_2,041018_6,CL_1,0.0316,Drug_2_5,treatment,168,E19
Drug_4,041018_6,CL_1,3.1623,Drug_4_12,treatment,168,E20
Drug_6,041018_6,CL_1,3.1623,Drug_6_1,treatment,168,E21
Drug_1,041018_6,CL_1,0.0032,Drug_1_7,treatment,168,E22
,041018_6,,0.0,,,168,E23
,041018_6,,0.0,,,168,E24
,041018_6,,0.0,,,168,F01
,041018_6,,0.0,,,168,F02
Drug_2,041018_6,CL_1,0.0032,Drug_2_16,treatment,168,F03
Drug_3,041018_6,CL_1,0.0032,Drug_3_7,treatment,168,F04
Drug_4,041018_6,CL_1,0.1,Drug_4_11,treatment,168,F05
Drug_6,041018_6,CL_1,0.0316,Drug_6_13,treatment,168,F06
Drug_2,041018_6,CL_1,0.1,Drug_2_4,treatment,168,F07
Drug_3,041018_6,CL_1,1.0,Drug_3_2,treatment,168,F08
Drug_5,041018_6,CL_1,1.0,Drug_5_10,treatment,168,F09
Drug_6,041018_6,CL_1,0.0032,Drug_6_7,treatment,168,F10
Drug_5,041018_6,CL_1,0.01,Drug_5_15,treatment,168,F11
Drug_5,041018_6,CL_1,0.001,Drug_5_17,treatment,168,F12
Drug_5,041018_6,CL_1,0.0316,Drug_5_13,treatment,168,F13
Drug_4,041018_6,CL_1,0.0032,Drug_4_7,treatment,168,F14
DMSO,041018_6,CL_1,0.0,DMSO,negative_control,168,F15
Drug_1,041018_6,CL_1,10.0,Drug_1_14,treatment,168,F16
Drug_1,041018_6,CL_1,1.0,Drug_1_2,treatment,168,F17
DMSO,041018_6,CL_1,0.0,DMSO,negative_control,168,F18
Drug_5,041018_6,CL_1,0.0032,Drug_5_7,treatment,168,F19
Drug_3,041018_6,CL_1,1.0,Drug_3_10,treatment,168,F20
Drug_4,041018_6,CL_1,0.001,Drug_4_17,treatment,168,F21
Drug_2,041018_6,CL_1,0.3162,Drug_2_9,treatment,168,F22
,041018_6,,0.0,,,168,F23
,041018_6,,0.0,,,168,F24
,041018_6,,0.0,,,168,G01
,041018_6,,0.0,,,168,G02
Drug_5,041018_6,CL_1,0.3162,Drug_5_9,treatment,168,G03
Drug_3,041018_6,CL_1,10.0,Drug_3_14,treatment,168,G04
DMSO,041018_6,CL_1,0.0,DMSO,negative_control,168,G05
Drug_5,041018_6,CL_1,3.1623,Drug_5_12,treatment,168,G06
Drug_1,041018_6,CL_1,0.001,Drug_1_8,treatment,168,G07
Drug_6,041018_6,CL_1,0.01,Drug_6_15,treatment,168,G08
Drug_5,041018_6,CL_1,3.1623,Drug_5_1,treatment,168,G09
Drug_3,041018_6,CL_1,0.001,Drug_3_8,treatment,168,G10
Drug_5,041018_6,CL_1,0.0032,Drug_5_16,treatment,168,G11
Drug_4,041018_6,CL_1,0.01,Drug_4_6,treatment,168,G12
Drug_6,041018_6,CL_1,0.1,Drug_6_11,treatment,168,G13
Drug_2,041018_6,CL_1,0.001,Drug_2_17,treatment,168,G14
Drug_3,041018_6,CL_1,0.0316,Drug_3_5,treatment,168,G15
Drug_2,041018_6,CL_1,0.01,Drug_2_15,treatment,168,G16
Drug_3,041018_6,CL_1,10.0,Drug_3_0,treatment,168,G17
Drug_6,041018_6,CL_1,0.001,Drug_6_17,treatment,168,G18
Drug_5,041018_6,CL_1,0.0316,Drug_5_5,treatment,168,G19
Drug_6,041018_6,CL_1,10.0,Drug_6_0,treatment,168,G20
Drug_5,041018_6,CL_1,1.0,Drug_5_2,treatment,168,G21
Drug_3,041018_6,CL_1,0.001,Drug_3_17,treatment,168,G22
,041018_6,,0.0,,,168,G23
,041018_6,,0.0,,,168,G24
,041018_6,,0.0,,,168,H01
,041018_6,,0.0,,,168,H02
Drug_3,041018_6,CL_1,0.3162,Drug_3_3,treatment,168,H03
Drug_3,041018_6,CL_1,0.01,Drug_3_15,treatment,168,H04
Drug_5,041018_6,CL_1,0.1,Drug_5_11,treatment,168,H05
Drug_5,041018_6,CL_1,0.1,Drug_5_4,treatment,168,H06
DMSO,041018_6,CL_1,0.0,DMSO,negative_control,168,H07
Drug_2,041018_6,CL_1,10.0,Drug_2_0,treatment,168,H08
Drug_1,041018_6,CL_1,3.1623,Drug_1_1,treatment,168,H09
Drug_2,041018_6,CL_1,1.0,Drug_2_10,treatment,168,H10
Drug_5,041018_6,CL_1,0.3162,Drug_5_3,treatment,168,H11
DMSO,041018_6,CL_1,0.0,DMSO,negative_control,168,H12
Drug_1,041018_6,CL_1,0.0032,Drug_1_16,treatment,168,H13
Drug_1,041018_6,CL_1,1.0,Drug_1_10,treatment,168,H14
Drug_6,041018_6,CL_1,0.0032,Drug_6_16,treatment,168,H15
Drug_3,041018_6,CL_1,0.3162,Drug_3_9,treatment,168,H16
Drug_4,041018_6,CL_1,1.0,Drug_4_10,treatment,168,H17
Drug_4,041018_6,CL_1,0.0316,Drug_4_13,treatment,168,H18
Drug_4,041018_6,CL_1,0.01,Drug_4_15,treatment,168,H19
Drug_4,041018_6,CL_1,1.0,Drug_4_2,treatment,168,H20
Drug_4,041018_6,CL_1,0.0032,Drug_4_16,treatment,168,H21
Drug_4,041018_6,CL_1,0.3162,Drug_4_3,treatment,168,H22
,041018_6,,0.0,,,168,H23
,041018_6,,0.0,,,168,H24
,041018_6,,0.0,,,168,I01
,041018_6,,0.0,,,168,I02
Drug_2,041018_6,CL_2,0.0316,Drug_2_13,treatment,168,I03
Drug_3,041018_6,CL_2,0.1,Drug_3_11,treatment,168,I04
Drug_1,041018_6,CL_2,0.0316,Drug_1_5,treatment,168,I05
Drug_1,041018_6,CL_2,0.0316,Drug_1_13,treatment,168,I06
Drug_6,041018_6,CL_2,0.01,Drug_6_6,treatment,168,I07
Drug_2,041018_6,CL_2,1.0,Drug_2_2,treatment,168,I08
Drug_3,041018_6,CL_2,0.0032,Drug_3_16,treatment,168,I09
DMSO,041018_6,CL_2,0.0,DMSO,negative_control,168,I10
Drug_5,041018_6,CL_2,10.0,Drug_5_0,treatment,168,I11
Drug_4,041018_6,CL_2,3.1623,Drug_4_1,treatment,168,I12
Drug_4,041018_6,CL_2,0.1,Drug_4_4,treatment,168,I13
Drug_2,041018_6,CL_2,0.0032,Drug_2_7,treatment,168,I14
Drug_4,041018_6,CL_2,0.0316,Drug_4_5,treatment,168,I15
Drug_1,041018_6,CL_2,0.001,Drug_1_17,treatment,168,I16
Drug_1,041018_6,CL_2,0.3162,Drug_1_9,treatment,168,I17
DMSO,041018_6,CL_2,0.0,DMSO,negative_control,168,I18
Drug_2,041018_6,CL_2,3.1623,Drug_2_12,treatment,168,I19
Drug_4,041018_6,CL_2,10.0,Drug_4_14,treatment,168,I20
Drug_3,041018_6,CL_2,3.1623,Drug_3_12,treatment,168,I21
Drug_3,041018_6,CL_2,0.0316,Drug_3_13,treatment,168,I22
,041018_6,,0.0,,,168,I23
,041018_6,,0.0,,,168,I24
,041018_6,,0.0,,,168,J01
,041018_6,,0.0,,,168,J02
Drug_6,041018_6,CL_2,1.0,Drug_6_10,treatment,168,J03
Drug_2,041018_6,CL_2,0.1,Drug_2_11,treatment,168,J04
DMSO,041018_6,CL_2,0.0,DMSO,negative_control,168,J05
Drug_3,041018_6,CL_2,3.1623,Drug_3_1,treatment,168,J06
Drug_1,041018_6,CL_2,0.3162,Drug_1_3,treatment,168,J07
Drug_1,041018_6,CL_2,0.01,Drug_1_15,treatment,168,J08
Drug_4,041018_6,CL_2,0.001,Drug_4_8,treatment,168,J09
Drug_2,041018_6,CL_2,10.0,Drug_2_14,treatment,168,J10
Drug_1,041018_6,CL_2,0.01,Drug_1_6,treatment,168,J11
Drug_2,041018_6,CL_2,0.001,Drug_2_8,treatment,168,J12
Drug_2,041018_6,CL_2,0.01,Drug_2_6,treatment,168,J13
Drug_6,041018_6,CL_2,3.1623,Drug_6_12,treatment,168,J14
Drug_4,041018_6,CL_2,0.3162,Drug_4_9,treatment,168,J15
Drug_6,041018_6,CL_2,1.0,Drug_6_2,treatment,168,J16
DMSO,041018_6,CL_2,0.0,DMSO,negative_control,168,J17
Drug_2,041018_6,CL_2,0.3162,Drug_2_3,treatment,168,J18
Drug_1,041018_6,CL_2,3.1623,Drug_1_12,treatment,168,J19
Drug_6,041018_6,CL_2,0.3162,Drug_6_9,treatment,168,J20
Drug_6,041018_6,CL_2,0.3162,Drug_6_3,treatment,168,J21
Drug_6,041018_6,CL_2,0.001,Drug_6_8,treatment,168,J22
,041018_6,,0.0,,,168,J23
,041018_6,,0.0,,,168,J24
,041018_6,,0.0,,,168,K01
,041018_6,,0.0,,,168,K02
DMSO,041018_6,CL_2,0.0,DMSO,negative_control,168,K03
Drug_1,041018_6,CL_2,10.0,Drug_1_0,treatment,168,K04
Drug_6,041018_6,CL_2,0.0316,Drug_6_5,treatment,168,K05
DMSO,041018_6,CL_2,0.0,DMSO,negative_control,168,K06
Drug_2,041018_6,CL_2,3.1623,Drug_2_1,treatment,168,K07
Drug_1,041018_6,CL_2,0.1,Drug_1_11,treatment,168,K08
Drug_5,041018_6,CL_2,10.0,Drug_5_14,treatment,168,K09
Drug_6,041018_6,CL_2,10.0,Drug_6_14,treatment,168,K10
Drug_3,041018_6,CL_2,0.1,Drug_3_4,treatment,168,K11
DMSO,041018_6,CL_2,0.0,DMSO,negative_control,168,K12
Drug_5,041018_6,CL_2,0.01,Drug_5_6,treatment,168,K13
Drug_6,041018_6,CL_2,0.1,Drug_6_4,treatment,168,K14
Drug_5,041018_6,CL_2,0.001,Drug_5_8,treatment,168,K15
Drug_3,041018_6,CL_2,0.01,Drug_3_6,treatment,168,K16
Drug_4,041018_6,CL_2,10.0,Drug_4_0,treatment,168,K17
Drug_1,041018_6,CL_2,0.1,Drug_1_4,treatment,168,K18
Drug_2,041018_6,CL_2,0.0316,Drug_2_5,treatment,168,K19
Drug_4,041018_6,CL_2,3.1623,Drug_4_12,treatment,168,K20
Drug_6,041018_6,CL_2,3.1623,Drug_6_1,treatment,168,K21
Drug_1,041018_6,CL_2,0.0032,Drug_1_7,treatment,168,K22
,041018_6,,0.0,,,168,K23
,041018_6,,0.0,,,168,K24
,041018_6,,0.0,,,168,L01
,041018_6,,0.0,,,168,L02
Drug_2,041018_6,CL_2,0.0032,Drug_2_16,treatment,168,L03
Drug_3,041018_6,CL_2,0.0032,Drug_3_7,treatment,168,L04
Drug_4,041018_6,CL_2,0.1,Drug_4_11,treatment,168,L05
Drug_6,041018_6,CL_2,0.0316,Drug_6_13,treatment,168,L06
Drug_2,041018_6,CL_2,0.1,Drug_2_4,treatment,168,L07
Drug_3,041018_6,CL_2,1.0,Drug_3_2,treatment,168,L08
Drug_5,041018_6,CL_2,1.0,Drug_5_10,treatment,168,L09
Drug_6,041018_6,CL_2,0.0032,Drug_6_7,treatment,168,L10
Drug_5,041018_6,CL_2,0.01,Drug_5_15,treatment,168,L11
Drug_5,041018_6,CL_2,0.001,Drug_5_17,treatment,168,L12
Drug_5,041018_6,CL_2,0.0316,Drug_5_13,treatment,168,L13
Drug_4,041018_6,CL_2,0.0032,Drug_4_7,treatment,168,L14
DMSO,041018_6,CL_2,0.0,DMSO,negative_control,168,L15
Drug_1,041018_6,CL_2,10.0,Drug_1_14,treatment,168,L16
Drug_1,041018_6,CL_2,1.0,Drug_1_2,treatment,168,L17
DMSO,041018_6,CL_2,0.0,DMSO,negative_control,168,L18
Drug_5,041018_6,CL_2,0.0032,Drug_5_7,treatment,168,L19
Drug_3,041018_6,CL_2,1.0,Drug_3_10,treatment,168,L20
Drug_4,041018_6,CL_2,0.001,Drug_4_17,treatment,168,L21
Drug_2,041018_6,CL_2,0.3162,Drug_2_9,treatment,168,L22
,041018_6,,0.0,,,168,L23
,041018_6,,0.0,,,168,L24
,041018_6,,0.0,,,168,M01
,041018_6,,0.0,,,168,M02
Drug_5,041018_6,CL_2,0.3162,Drug_5_9,treatment,168,M03
Drug_3,041018_6,CL_2,10.0,Drug_3_14,treatment,168,M04
DMSO,041018_6,CL_2,0.0,DMSO,negative_control,168,M05
Drug_5,041018_6,CL_2,3.1623,Drug_5_12,treatment,168,M06
Drug_1,041018_6,CL_2,0.001,Drug_1_8,treatment,168,M07
Drug_6,041018_6,CL_2,0.01,Drug_6_15,treatment,168,M08
Drug_5,041018_6,CL_2,3.1623,Drug_5_1,treatment,168,M09
Drug_3,041018_6,CL_2,0.001,Drug_3_8,treatment,168,M10
Drug_5,041018_6,CL_2,0.0032,Drug_5_16,treatment,168,M11
Drug_4,041018_6,CL_2,0.01,Drug_4_6,treatment,168,M12
Drug_6,041018_6,CL_2,0.1,Drug_6_11,treatment,168,M13
Drug_2,041018_6,CL_2,0.001,Drug_2_17,treatment,168,M14
Drug_3,041018_6,CL_2,0.0316,Drug_3_5,treatment,168,M15
Drug_2,041018_6,CL_2,0.01,Drug_2_15,treatment,168,M16
Drug_3,041018_6,CL_2,10.0,Drug_3_0,treatment,168,M17
Drug_6,041018_6,CL_2,0.001,Drug_6_17,treatment,168,M18
Drug_5,041018_6,CL_2,0.0316,Drug_5_5,treatment,168,M19
Drug_6,041018_6,CL_2,10.0,Drug_6_0,treatment,168,M20
Drug_5,041018_6,CL_2,1.0,Drug_5_2,treatment,168,M21
Drug_3,041018_6,CL_2,0.001,Drug_3_17,treatment,168,M22
,041018_6,,0.0,,,168,M23
,041018_6,,0.0,,,168,M24
,041018_6,,0.0,,,168,N01
,041018_6,,0.0,,,168,N02
Drug_3,041018_6,CL_2,0.3162,Drug_3_3,treatment,168,N03
Drug_3,041018_6,CL_2,0.01,Drug_3_15,treatment,168,N04
Drug_5,041018_6,CL_2,0.1,Drug_5_11,treatment,168,N05
Drug_5,041018_6,CL_2,0.1,Drug_5_4,treatment,168,N06
DMSO,041018_6,CL_2,0.0,DMSO,negative_control,168,N07
Drug_2,041018_6,CL_2,10.0,Drug_2_0,treatment,168,N08
Drug_1,041018_6,CL_2,3.1623,Drug_1_1,treatment,168,N09
Drug_2,041018_6,CL_2,1.0,Drug_2_10,treatment,168,N10
Drug_5,041018_6,CL_2,0.3162,Drug_5_3,treatment,168,N11
DMSO,041018_6,CL_2,0.0,DMSO,negative_control,168,N12
Drug_1,041018_6,CL_2,0.0032,Drug_1_16,treatment,168,N13
Drug_1,041018_6,CL_2,1.0,Drug_1_10,treatment,168,N14
Drug_6,041018_6,CL_2,0.0032,Drug_6_16,treatment,168,N15
Drug_3,041018_6,CL_2,0.3162,Drug_3_9,treatment,168,N16
Drug_4,041018_6,CL_2,1.0,Drug_4_10,treatment,168,N17
Drug_4,041018_6,CL_2,0.0316,Drug_4_13,treatment,168,N18
Drug_4,041018_6,CL_2,0.01,Drug_4_15,treatment,168,N19
Drug_4,041018_6,CL_2,1.0,Drug_4_2,treatment,168,N20
Drug_4,041018_6,CL_2,0.0032,Drug_4_16,treatment,168,N21
Drug_4,041018_6,CL_2,0.3162,Drug_4_3,treatment,168,N22
,041018_6,,0.0,,,168,N23
,041018_6,,0.0,,,168,N24
,041018_6,,0.0,,,168,O01
,041018_6,,0.0,,,168,O02
,041018_6,,0.0,,,168,O03
,041018_6,,0.0,,,168,O04
,041018_6,,0.0,,,168,O05
,041018_6,,0.0,,,168,O06
,041018_6,,0.0,,,168,O07
,041018_6,,0.0,,,168,O08
,041018_6,,0.0,,,168,O09
,041018_6,,0.0,,,168,O10
,041018_6,,0.0,,,168,O11
,041018_6,,0.0,,,168,O12
,041018_6,,0.0,,,168,O13
,041018_6,,0.0,,,168,O14
,041018_6,,0.0,,,168,O15
,041018_6,,0.0,,,168,O16
,041018_6,,0.0,,,168,O17
,041018_6,,0.0,,,168,O18
,041018_6,,0.0,,,168,O19
,041018_6,,0.0,,,168,O20
,041018_6,,0.0,,,168,O21
,041018_6,,0.0,,,168,O22
,041018_6,,0.0,,,168,O23
,041018_6,,0.0,,,168,O24
,041018_6,,0.0,,,168,P01
,041018_6,,0.0,,,168,P02
,041018_6,,0.0,,,168,P03
,041018_6,,0.0,,,168,P04
,041018_6,,0.0,,,168,P05
,041018_6,,0.0,,,168,P06
,041018_6,,0.0,,,168,P07
,041018_6,,0.0,,,168,P08
,041018_6,,0.0,,,168,P09
,041018_6,,0.0,,,168,P10
,041018_6,,0.0,,,168,P11
,041018_6,,0.0,,,168,P12
,041018_6,,0.0,,,168,P13
,041018_6,,0.0,,,168,P14
,041018_6,,0.0,,,168,P15
,041018_6,,0.0,,,168,P16
,041018_6,,0.0,,,168,P17
,041018_6,,0.0,,,168,P18
,041018_6,,0.0,,,168,P19
,041018_6,,0.0,,,168,P20
,041018_6,,0.0,,,168,P21
,041018_6,,0.0,,,168,P22
,041018_6,,0.0,,,168,P23
,041018_6,,0.0,,,168,P24
,041018_7,,0.0,,,168,A01
,041018_7,,0.0,,,168,A02
,041018_7,,0.0,,,168,A03
,041018_7,,0.0,,,168,A04
,041018_7,,0.0,,,168,A05
,041018_7,,0.0,,,168,A06
,041018_7,,0.0,,,168,A07
,041018_7,,0.0,,,168,A08
,041018_7,,0.0,,,168,A09
,041018_7,,0.0,,,168,A10
,041018_7,,0.0,,,168,A11
,041018_7,,0.0,,,168,A12
,041018_7,,0.0,,,168,A13
,041018_7,,0.0,,,168,A14
,041018_7,,0.0,,,168,A15
,041018_7,,0.0,,,168,A16
,041018_7,,0.0,,,168,A17
,041018_7,,0.0,,,168,A18
,041018_7,,0.0,,,168,A19
,041018_7,,0.0,,,168,A20
,041018_7,,0.0,,,168,A21
,041018_7,,0.0,,,168,A22
,041018_7,,0.0,,,168,A23
,041018_7,,0.0,,,168,A24
,041018_7,,0.0,,,168,B01
,041018_7,,0.0,,,168,B02
,041018_7,,0.0,,,168,B03
,041018_7,,0.0,,,168,B04
,041018_7,,0.0,,,168,B05
,041018_7,,0.0,,,168,B06
,041018_7,,0.0,,,168,B07
,041018_7,,0.0,,,168,B08
,041018_7,,0.0,,,168,B09
,041018_7,,0.0,,,168,B10
,041018_7,,0.0,,,168,B11
,041018_7,,0.0,,,168,B12
,041018_7,,0.0,,,168,B13
,041018_7,,0.0,,,168,B14
,041018_7,,0.0,,,168,B15
,041018_7,,0.0,,,168,B16
,041018_7,,0.0,,,168,B17
,041018_7,,0.0,,,168,B18
,041018_7,,0.0,,,168,B19
,041018_7,,0.0,,,168,B20
,041018_7,,0.0,,,168,B21
,041018_7,,0.0,,,168,B22
,041018_7,,0.0,,,168,B23
,041018_7,,0.0,,,168,B24
,041018_7,,0.0,,,168,C01
,041018_7,,0.0,,,168,C02
DMSO,041018_7,CL_1,0.0,DMSO,negative_control,168,C03
Drug_6,041018_7,CL_1,3.1623,Drug_6_1,treatment,168,C04
Drug_6,041018_7,CL_1,0.1,Drug_6_4,treatment,168,C05
DMSO,041018_7,CL_1,0.0,DMSO,negative_control,168,C06
Drug_2,041018_7,CL_1,3.1623,Drug_2_1,treatment,168,C07
Drug_1,041018_7,CL_1,1.0,Drug_1_2,treatment,168,C08
Drug_1,041018_7,CL_1,0.0316,Drug_1_5,treatment,168,C09
Drug_5,041018_7,CL_1,0.0316,Drug_5_13,treatment,168,C10
Drug_1,041018_7,CL_1,0.01,Drug_1_15,treatment,168,C11
Drug_2,041018_7,CL_1,10.0,Drug_2_14,treatment,168,C12
DMSO,041018_7,CL_1,0.0,DMSO,negative_control,168,C13
Drug_3,041018_7,CL_1,0.0316,Drug_3_13,treatment,168,C14
