barcode	date	Row	Column	well	cell_count__total	corpse_count	cell_count__dead	cell_count
MH1_07	2016-06-06 12:34:56	14	7	N07	2352.0	36.0	18.0	2334.0
MH1_07	2016-06-06 12:34:56	14	8	N08	2159.0	41.0	22.0	2137.0
MH1_07	2016-06-06 12:34:56	14	9	N09	2648.0	29.0	12.0	2636.0
MH1_07	2016-06-06 12:34:56	14	10	N10	2648.0	29.0	13.0	2635.0
MH1_07	2016-06-06 12:34:56	14	11	N11	494.0	130.0	108.0	386.0
MH1_07	2016-06-06 12:34:56	14	12	N12	2576.0	33.0	13.0	2563.0
MH1_07	2016-06-06 12:34:56	14	13	N13	2663.0	38.0	15.0	2648.0
MH1_07	2016-06-06 12:34:56	14	14	N14	2539.0	36.0	12.0	2527.0
MH1_07	2016-06-06 12:34:56	14	15	N15	262.0	296.0	53.0	209.0
MH1_07	2016-06-06 12:34:56	14	16	N16	1601.0	45.0	26.0	1575.0
MH1_07	2016-06-06 12:34:56	14	17	N17	2694.0	34.0	12.0	2682.0
MH1_07	2016-06-06 12:34:56	14	18	N18	1590.0	26.0	4.0	1586.0
MH1_07	2016-06-06 12:34:56	14	19	N19	60.0	519.0	64.0	0.0
MH1_07	2016-06-06 12:34:56	14	20	N20	2584.0	26.0	11.0	2573.0
MH1_07	2016-06-06 12:34:56	14	21	N21	191.0	445.0	132.0	59.0
MH1_07	2016-06-06 12:34:56	14	22	N22	2650.0	46.0	14.0	2636.0
MH1_08	2016-06-06 12:34:56	3	3	C03	1943.0	36.0	15.0	1928.0
MH1_08	2016-06-06 12:34:56	3	4	C04	1655.0	18.0	0.0	1655.0
MH1_08	2016-06-06 12:34:56	3	5	C05	2088.0	31.0	13.0	2075.0
MH1_08	2016-06-06 12:34:56	3	6	C06	2079.0	37.0	13.0	2066.0
MH1_08	2016-06-06 12:34:56	3	7	C07	90.0	508.0	80.0	10.0
MH1_08	2016-06-06 12:34:56	3	8	C08	1733.0	20.0	1.0	1732.0
MH1_08	2016-06-06 12:34:56	3	9	C09	2045.0	34.0	11.0	2034.0
MH1_08	2016-06-06 12:34:56	3	10	C10	2077.0	30.0	13.0	2064.0
MH1_08	2016-06-06 12:34:56	3	11	C11	2079.0	29.0	16.0	2063.0
MH1_08	2016-06-06 12:34:56	3	12	C12	532.0	96.0	75.0	457.0
MH1_08	2016-06-06 12:34:56	3	13	C13	2112.0	29.0	13.0	2099.0
MH1_08	2016-06-06 12:34:56	3	14	C14	1990.0	32.0	10.0	1980.0
MH1_08	2016-06-06 12:34:56	3	15	C15	2134.0	36.0	15.0	2119.0
MH1_08	2016-06-06 12:34:56	3	16	C16	2085.0	28.0	11.0	2074.0
MH1_08	2016-06-06 12:34:56	3	17	C17	1964.0	28.0	6.0	1958.0
MH1_08	2016-06-06 12:34:56	3	18	C18	2089.0	36.0	15.0	2074.0
MH1_08	2016-06-06 12:34:56	3	19	C19	1319.0	49.0	29.0	1290.0
MH1_08	2016-06-06 12:34:56	3	20	C20	2067.0	28.0	13.0	2054.0
MH1_08	2016-06-06 12:34:56	3	21	C21	717.0	17.0	0.0	717.0
MH1_08	2016-06-06 12:34:56	3	22	C22	2023.0	28.0	11.0	2012.0
MH1_08	2016-06-06 12:34:56	4	3	D03	1941.0	34.0	14.0	1927.0
MH1_08	2016-06-06 12:34:56	4	4	D04	1503.0	50.0	27.0	1476.0
MH1_08	2016-06-06 12:34:56	4	5	D05	1717.0	20.0	1.0	1716.0
MH1_08	2016-06-06 12:34:56	4	6	D06	2052.0	27.0	13.0	2039.0
MH1_08	2016-06-06 12:34:56	4	7	D07	2054.0	34.0	12.0	2042.0
MH1_08	2016-06-06 12:34:56	4	8	D08	96.0	487.0	81.0	15.0
MH1_08	2016-06-06 12:34:56	4	9	D09	1896.0	32.0	16.0	1880.0
MH1_08	2016-06-06 12:34:56	4	10	D10	2071.0	27.0	12.0	2059.0
MH1_08	2016-06-06 12:34:56	4	11	D11	1013.0	29.0	5.0	1008.0
MH1_08	2016-06-06 12:34:56	4	12	D12	1319.0	52.0	29.0	1290.0
MH1_08	2016-06-06 12:34:56	4	13	D13	2015.0	29.0	15.0	2000.0
MH1_08	2016-06-06 12:34:56	4	14	D14	2112.0	33.0	10.0	2102.0
MH1_08	2016-06-06 12:34:56	4	15	D15	1814.0	35.0	15.0	1799.0
MH1_08	2016-06-06 12:34:56	4	16	D16	2073.0	34.0	12.0	2061.0
MH1_08	2016-06-06 12:34:56	4	17	D17	1515.0	30.0	12.0	1503.0
MH1_08	2016-06-06 12:34:56	4	18	D18	1767.0	17.0	1.0	1766.0
MH1_08	2016-06-06 12:34:56	4	19	D19	1979.0	34.0	15.0	1964.0
MH1_08	2016-06-06 12:34:56	4	20	D20	2140.0	36.0	15.0	2125.0
MH1_08	2016-06-06 12:34:56	4	21	D21	1982.0	29.0	10.0	1972.0
MH1_08	2016-06-06 12:34:56	4	22	D22	1658.0	48.0	29.0	1629.0
MH1_08	2016-06-06 12:34:56	5	3	E03	609.0	102.0	82.0	527.0
MH1_08	2016-06-06 12:34:56	5	4	E04	2014.0	30.0	10.0	2004.0
MH1_08	2016-06-06 12:34:56	5	5	E05	2109.0	34.0	14.0	2095.0
MH1_08	2016-06-06 12:34:56	5	6	E06	1809.0	39.0	13.0	1796.0
MH1_08	2016-06-06 12:34:56	5	7	E07	2060.0	30.0	15.0	2045.0
MH1_08	2016-06-06 12:34:56	5	8	E08	986.0	28.0	3.0	983.0
MH1_08	2016-06-06 12:34:56	5	9	E09	1006.0	24.0	3.0	1003.0
MH1_08	2016-06-06 12:34:56	5	10	E10	1820.0	23.0	5.0	1815.0
MH1_08	2016-06-06 12:34:56	5	11	E11	96.0	492.0	72.0	24.0
MH1_08	2016-06-06 12:34:56	5	12	E12	90.0	495.0	81.0	9.0
MH1_08	2016-06-06 12:34:56	5	13	E13	2134.0	33.0	13.0	2121.0
MH1_08	2016-06-06 12:34:56	5	14	E14	1713.0	19.0	0.0	1713.0
MH1_08	2016-06-06 12:34:56	5	15	E15	2072.0	33.0	12.0	2060.0
MH1_08	2016-06-06 12:34:56	5	16	E16	2062.0	30.0	14.0	2048.0
MH1_08	2016-06-06 12:34:56	5	17	E17	1847.0	26.0	7.0	1840.0
MH1_08	2016-06-06 12:34:56	5	18	E18	2059.0	31.0	10.0	2049.0
MH1_08	2016-06-06 12:34:56	5	19	E19	565.0	97.0	78.0	487.0
MH1_08	2016-06-06 12:34:56	5	20	E20	1674.0	21.0	1.0	1673.0
MH1_08	2016-06-06 12:34:56	5	21	E21	817.0	93.0	72.0	745.0
MH1_08	2016-06-06 12:34:56	5	22	E22	2071.0	37.0	14.0	2057.0
MH1_08	2016-06-06 12:34:56	6	3	F03	696.0	98.0	77.0	619.0
MH1_08	2016-06-06 12:34:56	6	4	F04	2072.0	31.0	11.0	2061.0
MH1_08	2016-06-06 12:34:56	6	5	F05	2081.0	40.0	16.0	2065.0
MH1_08	2016-06-06 12:34:56	6	6	F06	2085.0	29.0	12.0	2073.0
MH1_08	2016-06-06 12:34:56	6	7	F07	2076.0	27.0	15.0	2061.0
MH1_08	2016-06-06 12:34:56	6	8	F08	1675.0	24.0	0.0	1675.0
MH1_08	2016-06-06 12:34:56	6	9	F09	1996.0	32.0	15.0	1981.0
MH1_08	2016-06-06 12:34:56	6	10	F10	2075.0	35.0	12.0	2063.0
MH1_08	2016-06-06 12:34:56	6	11	F11	2091.0	34.0	13.0	2078.0
MH1_08	2016-06-06 12:34:56	6	12	F12	126.0	424.0	68.0	58.0
MH1_08	2016-06-06 12:34:56	6	13	F13	2127.0	33.0	14.0	2113.0
MH1_08	2016-06-06 12:34:56	6	14	F14	2092.0	35.0	11.0	2081.0
MH1_08	2016-06-06 12:34:56	6	15	F15	104.0	470.0	70.0	34.0
MH1_08	2016-06-06 12:34:56	6	16	F16	95.0	493.0	78.0	17.0
MH1_08	2016-06-06 12:34:56	6	17	F17	2063.0	34.0	11.0	2052.0
MH1_08	2016-06-06 12:34:56	6	18	F18	100.0	475.0	76.0	24.0
MH1_08	2016-06-06 12:34:56	6	19	F19	2071.0	32.0	15.0	2056.0
MH1_08	2016-06-06 12:34:56	6	20	F20	101.0	497.0	76.0	25.0
MH1_08	2016-06-06 12:34:56	6	21	F21	1856.0	36.0	20.0	1836.0
MH1_08	2016-06-06 12:34:56	6	22	F22	2078.0	36.0	16.0	2062.0
MH1_08	2016-06-06 12:34:56	7	3	G03	1706.0	20.0	2.0	1704.0
MH1_08	2016-06-06 12:34:56	7	4	G04	2098.0	33.0	12.0	2086.0
MH1_08	2016-06-06 12:34:56	7	5	G05	94.0	486.0	74.0	20.0
MH1_08	2016-06-06 12:34:56	7	6	G06	2116.0	39.0	14.0	2102.0
MH1_08	2016-06-06 12:34:56	7	7	G07	2119.0	31.0	12.0	2107.0
MH1_08	2016-06-06 12:34:56	7	8	G08	98.0	507.0	78.0	20.0
MH1_08	2016-06-06 12:34:56	7	9	G09	2102.0	32.0	15.0	2087.0
MH1_08	2016-06-06 12:34:56	7	10	G10	2141.0	35.0	14.0	2127.0
MH1_08	2016-06-06 12:34:56	7	11	G11	2092.0	34.0	16.0	2076.0
MH1_08	2016-06-06 12:34:56	7	12	G12	1759.0	25.0	5.0	1754.0
MH1_08	2016-06-06 12:34:56	7	13	G13	113.0	483.0	74.0	39.0
MH1_08	2016-06-06 12:34:56	7	14	G14	2152.0	32.0	12.0	2140.0
MH1_08	2016-06-06 12:34:56	7	15	G15	1939.0	28.0	13.0	1926.0
MH1_08	2016-06-06 12:34:56	7	16	G16	91.0	505.0	85.0	6.0
MH1_08	2016-06-06 12:34:56	7	17	G17	1263.0	48.0	28.0	1235.0
MH1_08	2016-06-06 12:34:56	7	18	G18	387.0	180.0	56.0	331.0
MH1_08	2016-06-06 12:34:56	7	19	G19	2052.0	27.0	13.0	2039.0
MH1_08	2016-06-06 12:34:56	7	20	G20	2087.0	30.0	12.0	2075.0
MH1_08	2016-06-06 12:34:56	7	21	G21	144.0	444.0	80.0	64.0
MH1_08	2016-06-06 12:34:56	7	22	G22	120.0	462.0	72.0	48.0
MH1_08	2016-06-06 12:34:56	8	3	H03	1633.0	51.0	29.0	1604.0
MH1_08	2016-06-06 12:34:56	8	4	H04	2036.0	35.0	8.0	2028.0
MH1_08	2016-06-06 12:34:56	8	5	H05	1768.0	17.0	4.0	1764.0
MH1_08	2016-06-06 12:34:56	8	6	H06	503.0	102.0	85.0	418.0
MH1_08	2016-06-06 12:34:56	8	7	H07	2104.0	32.0	12.0	2092.0
MH1_08	2016-06-06 12:34:56	8	8	H08	2118.0	36.0	11.0	2107.0
MH1_08	2016-06-06 12:34:56	8	9	H09	712.0	21.0	0.0	712.0
MH1_08	2016-06-06 12:34:56	8	10	H10	94.0	512.0	74.0	20.0
MH1_08	2016-06-06 12:34:56	8	11	H11	2046.0	33.0	15.0	2031.0
MH1_08	2016-06-06 12:34:56	8	12	H12	2151.0	30.0	13.0	2138.0
MH1_08	2016-06-06 12:34:56	8	13	H13	2191.0	37.0	15.0	2176.0
MH1_08	2016-06-06 12:34:56	8	14	H14	2129.0	30.0	14.0	2115.0
MH1_08	2016-06-06 12:34:56	8	15	H15	1294.0	47.0	24.0	1270.0
MH1_08	2016-06-06 12:34:56	8	16	H16	2083.0	29.0	13.0	2070.0
MH1_08	2016-06-06 12:34:56	8	17	H17	758.0	16.0	0.0	758.0
MH1_08	2016-06-06 12:34:56	8	18	H18	1273.0	41.0	23.0	1250.0
MH1_08	2016-06-06 12:34:56	8	19	H19	376.0	174.0	50.0	326.0
MH1_08	2016-06-06 12:34:56	8	20	H20	1910.0	24.0	6.0	1904.0
MH1_08	2016-06-06 12:34:56	8	21	H21	1937.0	24.0	5.0	1932.0
MH1_08	2016-06-06 12:34:56	8	22	H22	1899.0	24.0	7.0	1892.0
MH1_08	2016-06-06 12:34:56	9	3	I03	2081.0	34.0	11.0	2070.0
MH1_08	2016-06-06 12:34:56	9	4	I04	2140.0	27.0	12.0	2128.0
MH1_08	2016-06-06 12:34:56	9	5	I05	1762.0	22.0	2.0	1760.0
MH1_08	2016-06-06 12:34:56	9	6	I06	2102.0	33.0	9.0	2093.0
MH1_08	2016-06-06 12:34:56	9	7	I07	2062.0	31.0	14.0	2048.0
MH1_08	2016-06-06 12:34:56	9	8	I08	2067.0	27.0	12.0	2055.0
MH1_08	2016-06-06 12:34:56	9	9	I09	2142.0	38.0	12.0	2130.0
MH1_08	2016-06-06 12:34:56	9	10	I10	2039.0	27.0	13.0	2026.0
MH1_08	2016-06-06 12:34:56	9	11	I11	1929.0	35.0	14.0	1915.0
MH1_08	2016-06-06 12:34:56	9	12	I12	114.0	481.0	72.0	42.0
MH1_08	2016-06-06 12:34:56	9	13	I13	524.0	103.0	82.0	442.0
MH1_08	2016-06-06 12:34:56	9	14	I14	1222.0	73.0	52.0	1170.0
MH1_08	2016-06-06 12:34:56	9	15	I15	2036.0	29.0	14.0	2022.0
MH1_08	2016-06-06 12:34:56	9	16	I16	1959.0	27.0	6.0	1953.0
MH1_08	2016-06-06 12:34:56	9	17	I17	2076.0	33.0	10.0	2066.0
MH1_08	2016-06-06 12:34:56	9	18	I18	2116.0	37.0	15.0	2101.0
MH1_08	2016-06-06 12:34:56	9	19	I19	2068.0	29.0	14.0	2054.0
MH1_08	2016-06-06 12:34:56	9	20	I20	2096.0	34.0	13.0	2083.0
MH1_08	2016-06-06 12:34:56	9	21	I21	720.0	19.0	0.0	720.0
MH1_08	2016-06-06 12:34:56	9	22	I22	776.0	53.0	28.0	748.0
MH1_08	2016-06-06 12:34:56	10	3	J03	628.0	122.0	100.0	528.0
MH1_08	2016-06-06 12:34:56	10	4	J04	2054.0	29.0	11.0	2043.0
MH1_08	2016-06-06 12:34:56	10	5	J05	2080.0	30.0	13.0	2067.0
MH1_08	2016-06-06 12:34:56	10	6	J06	2029.0	30.0	12.0	2017.0
MH1_08	2016-06-06 12:34:56	10	7	J07	1989.0	35.0	11.0	1978.0
MH1_08	2016-06-06 12:34:56	10	8	J08	2073.0	29.0	13.0	2060.0
MH1_08	2016-06-06 12:34:56	10	9	J09	2136.0	33.0	14.0	2122.0
MH1_08	2016-06-06 12:34:56	10	10	J10	1931.0	34.0	17.0	1914.0
MH1_08	2016-06-06 12:34:56	10	11	J11	396.0	180.0	60.0	336.0
MH1_08	2016-06-06 12:34:56	10	12	J12	2098.0	30.0	12.0	2086.0
MH1_08	2016-06-06 12:34:56	10	13	J13	96.0	515.0	79.0	17.0
MH1_08	2016-06-06 12:34:56	10	14	J14	2047.0	28.0	12.0	2035.0
MH1_08	2016-06-06 12:34:56	10	15	J15	2088.0	38.0	17.0	2071.0
MH1_08	2016-06-06 12:34:56	10	16	J16	2150.0	37.0	11.0	2139.0
MH1_08	2016-06-06 12:34:56	10	17	J17	1523.0	35.0	13.0	1510.0
MH1_08	2016-06-06 12:34:56	10	18	J18	1976.0	27.0	12.0	1964.0
MH1_08	2016-06-06 12:34:56	10	19	J19	2109.0	31.0	14.0	2095.0
MH1_08	2016-06-06 12:34:56	10	20	J20	2134.0	29.0	11.0	2123.0
MH1_08	2016-06-06 12:34:56	10	21	J21	1294.0	48.0	28.0	1266.0
MH1_08	2016-06-06 12:34:56	10	22	J22	1513.0	30.0	10.0	1503.0
MH1_08	2016-06-06 12:34:56	11	3	K03	84.0	502.0	69.0	15.0
MH1_08	2016-06-06 12:34:56	11	4	K04	1892.0	32.0	9.0	1883.0
MH1_08	2016-06-06 12:34:56	11	5	K05	1186.0	71.0	51.0	1135.0
MH1_08	2016-06-06 12:34:56	11	6	K06	739.0	19.0	0.0	739.0
MH1_08	2016-06-06 12:34:56	11	7	K07	2049.0	32.0	12.0	2037.0
MH1_08	2016-06-06 12:34:56	11	8	K08	2093.0	39.0	14.0	2079.0
MH1_08	2016-06-06 12:34:56	11	9	K09	2090.0	30.0	14.0	2076.0
MH1_08	2016-06-06 12:34:56	11	10	K10	772.0	45.0	27.0	745.0
MH1_08	2016-06-06 12:34:56	11	11	K11	139.0	443.0	77.0	62.0
MH1_08	2016-06-06 12:34:56	11	12	K12	2071.0	33.0	11.0	2060.0
MH1_08	2016-06-06 12:34:56	11	13	K13	2148.0	37.0	10.0	2138.0
MH1_08	2016-06-06 12:34:56	11	14	K14	1666.0	18.0	0.0	1666.0
MH1_08	2016-06-06 12:34:56	11	15	K15	1698.0	19.0	3.0	1695.0
MH1_08	2016-06-06 12:34:56	11	16	K16	386.0	182.0	62.0	324.0
MH1_08	2016-06-06 12:34:56	11	17	K17	2030.0	39.0	14.0	2016.0
MH1_08	2016-06-06 12:34:56	11	18	K18	89.0	519.0	76.0	13.0
MH1_08	2016-06-06 12:34:56	11	19	K19	1666.0	44.0	26.0	1640.0
MH1_08	2016-06-06 12:34:56	11	20	K20	382.0	180.0	56.0	326.0
MH1_08	2016-06-06 12:34:56	11	21	K21	2051.0	28.0	11.0	2040.0
MH1_08	2016-06-06 12:34:56	11	22	K22	1865.0	24.0	8.0	1857.0
MH1_08	2016-06-06 12:34:56	12	3	L03	1510.0	43.0	27.0	1483.0
MH1_08	2016-06-06 12:34:56	12	4	L04	1989.0	33.0	12.0	1977.0
MH1_08	2016-06-06 12:34:56	12	5	L05	558.0	103.0	87.0	471.0
MH1_08	2016-06-06 12:34:56	12	6	L06	776.0	14.0	0.0	776.0
MH1_08	2016-06-06 12:34:56	12	7	L07	2048.0	40.0	16.0	2032.0
MH1_08	2016-06-06 12:34:56	12	8	L08	2049.0	27.0	12.0	2037.0
MH1_08	2016-06-06 12:34:56	12	9	L09	2069.0	31.0	13.0	2056.0
MH1_08	2016-06-06 12:34:56	12	10	L10	811.0	53.0	33.0	778.0
MH1_08	2016-06-06 12:34:56	12	11	L11	784.0	18.0	1.0	783.0
MH1_08	2016-06-06 12:34:56	12	12	L12	1991.0	37.0	16.0	1975.0
MH1_08	2016-06-06 12:34:56	12	13	L13	2177.0	33.0	12.0	2165.0
MH1_08	2016-06-06 12:34:56	12	14	L14	1754.0	20.0	2.0	1752.0
MH1_08	2016-06-06 12:34:56	12	15	L15	2011.0	29.0	6.0	2005.0
MH1_08	2016-06-06 12:34:56	12	16	L16	1157.0	74.0	50.0	1107.0
MH1_08	2016-06-06 12:34:56	12	17	L17	2119.0	30.0	11.0	2108.0
MH1_08	2016-06-06 12:34:56	12	18	L18	2034.0	31.0	13.0	2021.0
MH1_08	2016-06-06 12:34:56	12	19	L19	2076.0	27.0	10.0	2066.0
MH1_08	2016-06-06 12:34:56	12	20	L20	2111.0	30.0	13.0	2098.0
MH1_08	2016-06-06 12:34:56	12	21	L21	574.0	97.0	81.0	493.0
MH1_08	2016-06-06 12:34:56	12	22	L22	1759.0	22.0	0.0	1759.0
MH1_08	2016-06-06 12:34:56	13	3	M03	2007.0	36.0	15.0	1992.0
MH1_08	2016-06-06 12:34:56	13	4	M04	1983.0	35.0	13.0	1970.0
MH1_08	2016-06-06 12:34:56	13	5	M05	2071.0	31.0	14.0	2057.0
MH1_08	2016-06-06 12:34:56	13	6	M06	692.0	85.0	66.0	626.0
MH1_08	2016-06-06 12:34:56	13	7	M07	2023.0	28.0	10.0	2013.0
MH1_08	2016-06-06 12:34:56	13	8	M08	815.0	95.0	75.0	740.0
MH1_08	2016-06-06 12:34:56	13	9	M09	2133.0	32.0	12.0	2121.0
MH1_08	2016-06-06 12:34:56	13	10	M10	2069.0	36.0	13.0	2056.0
MH1_08	2016-06-06 12:34:56	13	11	M11	1915.0	23.0	12.0	1903.0
MH1_08	2016-06-06 12:34:56	13	12	M12	2071.0	29.0	11.0	2060.0
MH1_08	2016-06-06 12:34:56	13	13	M13	2097.0	24.0	13.0	2084.0
MH1_08	2016-06-06 12:34:56	13	14	M14	710.0	85.0	62.0	648.0
MH1_08	2016-06-06 12:34:56	13	15	M15	2102.0	26.0	13.0	2089.0
MH1_08	2016-06-06 12:34:56	13	16	M16	846.0	88.0	68.0	778.0
MH1_08	2016-06-06 12:34:56	13	17	M17	1467.0	43.0	27.0	1440.0
MH1_08	2016-06-06 12:34:56	13	18	M18	106.0	461.0	74.0	32.0
MH1_08	2016-06-06 12:34:56	13	19	M19	2072.0	38.0	11.0	2061.0
MH1_08	2016-06-06 12:34:56	13	20	M20	2061.0	31.0	11.0	2050.0
MH1_08	2016-06-06 12:34:56	13	21	M21	375.0	216.0	61.0	314.0
MH1_08	2016-06-06 12:34:56	13	22	M22	806.0	21.0	1.0	805.0
MH1_08	2016-06-06 12:34:56	14	3	N03	2103.0	39.0	14.0	2089.0
MH1_08	2016-06-06 12:34:56	14	4	N04	2097.0	29.0	12.0	2085.0
MH1_08	2016-06-06 12:34:56	14	5	N05	2130.0	31.0	15.0	2115.0
MH1_08	2016-06-06 12:34:56	14	6	N06	2096.0	41.0	15.0	2081.0
MH1_08	2016-06-06 12:34:56	14	7	N07	1920.0	40.0	18.0	1902.0
MH1_08	2016-06-06 12:34:56	14	8	N08	2072.0	39.0	15.0	2057.0
MH1_08	2016-06-06 12:34:56	14	9	N09	2094.0	30.0	11.0	2083.0
MH1_08	2016-06-06 12:34:56	14	10	N10	2080.0	34.0	11.0	2069.0
MH1_08	2016-06-06 12:34:56	14	11	N11	1959.0	40.0	20.0	1939.0
MH1_08	2016-06-06 12:34:56	14	12	N12	2150.0	32.0	15.0	2135.0
MH1_08	2016-06-06 12:34:56	14	13	N13	2067.0	33.0	14.0	2053.0
MH1_08	2016-06-06 12:34:56	14	14	N14	1988.0	32.0	15.0	1973.0
MH1_08	2016-06-06 12:34:56	14	15	N15	146.0	444.0	75.0	71.0
MH1_08	2016-06-06 12:34:56	14	16	N16	1823.0	33.0	17.0	1806.0
MH1_08	2016-06-06 12:34:56	14	17	N17	2054.0	36.0	13.0	2041.0
MH1_08	2016-06-06 12:34:56	14	18	N18	775.0	16.0	0.0	775.0
MH1_08	2016-06-06 12:34:56	14	19	N19	96.0	486.0	75.0	21.0
MH1_08	2016-06-06 12:34:56	14	20	N20	2109.0	34.0	13.0	2096.0
MH1_08	2016-06-06 12:34:56	14	21	N21	659.0	114.0	92.0	567.0
MH1_08	2016-06-06 12:34:56	14	22	N22	2122.0	31.0	13.0	2109.0
MH1_09	2016-06-06 12:34:56	3	3	C03	1474.0	37.0	15.0	1459.0
MH1_09	2016-06-06 12:34:56	3	4	C04	885.0	20.0	1.0	884.0
MH1_09	2016-06-06 12:34:56	3	5	C05	1507.0	27.0	10.0	1497.0
MH1_09	2016-06-06 12:34:56	3	6	C06	1509.0	34.0	12.0	1497.0
MH1_09	2016-06-06 12:34:56	3	7	C07	521.0	124.0	100.0	421.0
MH1_09	2016-06-06 12:34:56	3	8	C08	902.0	25.0	1.0	901.0
MH1_09	2016-06-06 12:34:56	3	9	C09	1522.0	34.0	14.0	1508.0
MH1_09	2016-06-06 12:34:56	3	10	C10	1564.0	26.0	12.0	1552.0
MH1_09	2016-06-06 12:34:56	3	11	C11	1567.0	34.0	14.0	1553.0
MH1_09	2016-06-06 12:34:56	3	12	C12	616.0	58.0	34.0	582.0
MH1_09	2016-06-06 12:34:56	3	13	C13	1522.0	35.0	13.0	1509.0
MH1_09	2016-06-06 12:34:56	3	14	C14	1140.0	23.0	6.0	1134.0
MH1_09	2016-06-06 12:34:56	3	15	C15	1507.0	29.0	12.0	1495.0
MH1_09	2016-06-06 12:34:56	3	16	C16	1536.0	35.0	13.0	1523.0
MH1_09	2016-06-06 12:34:56	3	17	C17	441.0	245.0	170.0	271.0
MH1_09	2016-06-06 12:34:56	3	18	C18	1535.0	30.0	13.0	1522.0
MH1_09	2016-06-06 12:34:56	3	19	C19	1465.0	33.0	15.0	1450.0
MH1_09	2016-06-06 12:34:56	3	20	C20	1169.0	51.0	35.0	1134.0
MH1_09	2016-06-06 12:34:56	3	21	C21	819.0	24.0	2.0	817.0
MH1_09	2016-06-06 12:34:56	3	22	C22	1179.0	28.0	10.0	1169.0
MH1_09	2016-06-06 12:34:56	4	3	D03	1498.0	31.0	9.0	1489.0
MH1_09	2016-06-06 12:34:56	4	4	D04	663.0	50.0	32.0	631.0
MH1_09	2016-06-06 12:34:56	4	5	D05	903.0	23.0	0.0	903.0
MH1_09	2016-06-06 12:34:56	4	6	D06	1156.0	43.0	24.0	1132.0
MH1_09	2016-06-06 12:34:56	4	7	D07	1532.0	34.0	14.0	1518.0
MH1_09	2016-06-06 12:34:56	4	8	D08	541.0	113.0	99.0	442.0
MH1_09	2016-06-06 12:34:56	4	9	D09	155.0	453.0	91.0	64.0
MH1_09	2016-06-06 12:34:56	4	10	D10	1524.0	30.0	15.0	1509.0
MH1_09	2016-06-06 12:34:56	4	11	D11	1273.0	30.0	7.0	1266.0
MH1_09	2016-06-06 12:34:56	4	12	D12	1477.0	31.0	14.0	1463.0
MH1_09	2016-06-06 12:34:56	4	13	D13	1238.0	36.0	15.0	1223.0
MH1_09	2016-06-06 12:34:56	4	14	D14	1557.0	31.0	13.0	1544.0
MH1_09	2016-06-06 12:34:56	4	15	D15	561.0	109.0	87.0	474.0
MH1_09	2016-06-06 12:34:56	4	16	D16	1530.0	36.0	12.0	1518.0
MH1_09	2016-06-06 12:34:56	4	17	D17	1425.0	36.0	14.0	1411.0
MH1_09	2016-06-06 12:34:56	4	18	D18	929.0	25.0	1.0	928.0
MH1_09	2016-06-06 12:34:56	4	19	D19	1203.0	42.0	20.0	1183.0
MH1_09	2016-06-06 12:34:56	4	20	D20	1546.0	34.0	15.0	1531.0
MH1_09	2016-06-06 12:34:56	4	21	D21	518.0	167.0	144.0	374.0
MH1_09	2016-06-06 12:34:56	4	22	D22	150.0	469.0	105.0	45.0
MH1_09	2016-06-06 12:34:56	5	3	E03	140.0	478.0	107.0	33.0
MH1_09	2016-06-06 12:34:56	5	4	E04	483.0	173.0	144.0	339.0
MH1_09	2016-06-06 12:34:56	5	5	E05	1562.0	38.0	13.0	1549.0
MH1_09	2016-06-06 12:34:56	5	6	E06	599.0	102.0	78.0	521.0
MH1_09	2016-06-06 12:34:56	5	7	E07	1520.0	32.0	10.0	1510.0
MH1_09	2016-06-06 12:34:56	5	8	E08	1248.0	28.0	12.0	1236.0
MH1_09	2016-06-06 12:34:56	5	9	E09	1250.0	29.0	12.0	1238.0
MH1_09	2016-06-06 12:34:56	5	10	E10	998.0	22.0	2.0	996.0
MH1_09	2016-06-06 12:34:56	5	11	E11	545.0	123.0	104.0	441.0
MH1_09	2016-06-06 12:34:56	5	12	E12	539.0	105.0	92.0	447.0
MH1_09	2016-06-06 12:34:56	5	13	E13	1500.0	32.0	12.0	1488.0
MH1_09	2016-06-06 12:34:56	5	14	E14	848.0	19.0	1.0	847.0
MH1_09	2016-06-06 12:34:56	5	15	E15	1140.0	49.0	24.0	1116.0
MH1_09	2016-06-06 12:34:56	5	16	E16	1490.0	35.0	10.0	1480.0
MH1_09	2016-06-06 12:34:56	5	17	E17	960.0	21.0	2.0	958.0
MH1_09	2016-06-06 12:34:56	5	18	E18	1542.0	36.0	12.0	1530.0
MH1_09	2016-06-06 12:34:56	5	19	E19	632.0	48.0	32.0	600.0
MH1_09	2016-06-06 12:34:56	5	20	E20	933.0	21.0	1.0	932.0
MH1_09	2016-06-06 12:34:56	5	21	E21	141.0	463.0	101.0	40.0
MH1_09	2016-06-06 12:34:56	5	22	E22	1507.0	32.0	11.0	1496.0
MH1_09	2016-06-06 12:34:56	6	3	F03	617.0	52.0	34.0	583.0
MH1_09	2016-06-06 12:34:56	6	4	F04	1574.0	33.0	13.0	1561.0
MH1_09	2016-06-06 12:34:56	6	5	F05	1496.0	33.0	12.0	1484.0
MH1_09	2016-06-06 12:34:56	6	6	F06	1549.0	38.0	14.0	1535.0
MH1_09	2016-06-06 12:34:56	6	7	F07	1535.0	36.0	14.0	1521.0
