agent,concentration,role,well,randomization_scheme,timepoint,barcode,cell_line
D_3,0.00316227766017,treatment,J12,2,72,MH1_07,CL_2
D_4,0.00316227766017,treatment,J13,2,72,MH1_07,CL_2
D_3,0.1,treatment,J14,2,72,MH1_07,CL_2
D_8,0.1,treatment,J15,2,72,MH1_07,CL_2
D_8,0.1,treatment,J16,2,72,MH1_07,CL_2
D_2,0.00316227766017,treatment,J17,2,72,MH1_07,CL_2
D_3,10.0,treatment,J18,2,72,MH1_07,CL_2
D_8,3.16227766017,treatment,J19,2,72,MH1_07,CL_2
DMSO,0.0,negative_control,J20,2,72,MH1_07,CL_2
D_4,0.001,treatment,J21,2,72,MH1_07,CL_2
D_4,10.0,treatment,J22,2,72,MH1_07,CL_2
D_7,10.0,treatment,K03,2,72,MH1_07,CL_2
D_2,0.1,treatment,K04,2,72,MH1_07,CL_2
D_1,0.0316227766017,treatment,K05,2,72,MH1_07,CL_2
D_5,0.01,treatment,K06,2,72,MH1_07,CL_2
D_1,0.1,treatment,K07,2,72,MH1_07,CL_2
D_6,0.1,treatment,K08,2,72,MH1_07,CL_2
D_7,0.0316227766017,treatment,K09,2,72,MH1_07,CL_2
D_2,0.001,treatment,K10,2,72,MH1_07,CL_2
D_7,0.00316227766017,treatment,K11,2,72,MH1_07,CL_2
D_4,3.16227766017,treatment,K12,2,72,MH1_07,CL_2
D_5,0.01,treatment,K13,2,72,MH1_07,CL_2
D_5,3.16227766017,treatment,K14,2,72,MH1_07,CL_2
DMSO,0.0,negative_control,K15,2,72,MH1_07,CL_2
D_2,0.01,treatment,K16,2,72,MH1_07,CL_2
D_4,0.00316227766017,treatment,K17,2,72,MH1_07,CL_2
D_7,0.001,treatment,K18,2,72,MH1_07,CL_2
D_6,3.16227766017,treatment,K19,2,72,MH1_07,CL_2
D_2,0.316227766017,treatment,K20,2,72,MH1_07,CL_2
D_3,0.001,treatment,K21,2,72,MH1_07,CL_2
D_4,0.0316227766017,treatment,K22,2,72,MH1_07,CL_2
D_2,0.0316227766017,treatment,L03,2,72,MH1_07,CL_2
D_8,0.01,treatment,L04,2,72,MH1_07,CL_2
D_2,1.0,treatment,L05,2,72,MH1_07,CL_2
D_4,3.16227766017,treatment,L06,2,72,MH1_07,CL_2
D_3,0.01,treatment,L07,2,72,MH1_07,CL_2
D_3,0.1,treatment,L08,2,72,MH1_07,CL_2
D_5,10.0,treatment,L09,2,72,MH1_07,CL_2
D_1,0.001,treatment,L10,2,72,MH1_07,CL_2
D_7,1.0,treatment,L11,2,72,MH1_07,CL_2
D_7,3.16227766017,treatment,L12,2,72,MH1_07,CL_2
D_8,0.001,treatment,L13,2,72,MH1_07,CL_2
D_4,0.1,treatment,L14,2,72,MH1_07,CL_2
D_2,3.16227766017,treatment,L15,2,72,MH1_07,CL_2
D_8,0.00316227766017,treatment,L16,2,72,MH1_07,CL_2
DMSO,0.0,negative_control,L17,2,72,MH1_07,CL_2
D_8,0.01,treatment,L18,2,72,MH1_07,CL_2
D_1,0.316227766017,treatment,L19,2,72,MH1_07,CL_2
D_8,0.1,treatment,L20,2,72,MH1_07,CL_2
D_1,10.0,treatment,L21,2,72,MH1_07,CL_2
D_2,0.00316227766017,treatment,L22,2,72,MH1_07,CL_2
D_4,0.316227766017,treatment,M03,2,72,MH1_07,CL_2
D_8,0.316227766017,treatment,M04,2,72,MH1_07,CL_2
D_6,0.0316227766017,treatment,M05,2,72,MH1_07,CL_2
D_8,1.0,treatment,M06,2,72,MH1_07,CL_2
D_1,1.0,treatment,M07,2,72,MH1_07,CL_2
D_7,0.00316227766017,treatment,M08,2,72,MH1_07,CL_2
D_1,1.0,treatment,M09,2,72,MH1_07,CL_2
D_4,0.1,treatment,M10,2,72,MH1_07,CL_2
D_3,0.001,treatment,M11,2,72,MH1_07,CL_2
DMSO,0.0,negative_control,M12,2,72,MH1_07,CL_2
DMSO,0.0,negative_control,M13,2,72,MH1_07,CL_2
D_6,0.001,treatment,M14,2,72,MH1_07,CL_2
D_4,1.0,treatment,M15,2,72,MH1_07,CL_2
DMSO,0.0,negative_control,M16,2,72,MH1_07,CL_2
D_6,10.0,treatment,M17,2,72,MH1_07,CL_2
D_6,10.0,treatment,M18,2,72,MH1_07,CL_2
D_7,3.16227766017,treatment,M19,2,72,MH1_07,CL_2
D_5,10.0,treatment,M20,2,72,MH1_07,CL_2
D_3,0.00316227766017,treatment,M21,2,72,MH1_07,CL_2
DMSO,0.0,negative_control,M22,2,72,MH1_07,CL_2
D_8,0.316227766017,treatment,N03,2,72,MH1_07,CL_2
D_5,0.001,treatment,N04,2,72,MH1_07,CL_2
D_5,0.0316227766017,treatment,N05,2,72,MH1_07,CL_2
D_4,0.1,treatment,N06,2,72,MH1_07,CL_2
D_7,0.01,treatment,N07,2,72,MH1_07,CL_2
D_4,0.0316227766017,treatment,N08,2,72,MH1_07,CL_2
D_6,0.001,treatment,N09,2,72,MH1_07,CL_2
D_6,0.00316227766017,treatment,N10,2,72,MH1_07,CL_2
D_7,0.01,treatment,N11,2,72,MH1_07,CL_2
D_4,10.0,treatment,N12,2,72,MH1_07,CL_2
D_6,0.0316227766017,treatment,N13,2,72,MH1_07,CL_2
D_4,1.0,treatment,N14,2,72,MH1_07,CL_2
D_5,1.0,treatment,N15,2,72,MH1_07,CL_2
DMSO,0.0,negative_control,N16,2,72,MH1_07,CL_2
D_1,0.001,treatment,N17,2,72,MH1_07,CL_2
DMSO,0.0,negative_control,N18,2,72,MH1_07,CL_2
D_3,3.16227766017,treatment,N19,2,72,MH1_07,CL_2
D_1,0.1,treatment,N20,2,72,MH1_07,CL_2
D_5,0.00316227766017,treatment,N21,2,72,MH1_07,CL_2
D_3,0.0316227766017,treatment,N22,2,72,MH1_07,CL_2
D_8,1.0,treatment,C03,3,72,MH1_08,CL_2
D_3,10.0,treatment,C04,3,72,MH1_08,CL_2
DMSO,0.0,negative_control,C05,3,72,MH1_08,CL_2
D_7,0.1,treatment,C06,3,72,MH1_08,CL_2
D_4,0.01,treatment,C07,3,72,MH1_08,CL_2
D_3,3.16227766017,treatment,C08,3,72,MH1_08,CL_2
D_1,10.0,treatment,C09,3,72,MH1_08,CL_2
D_8,0.001,treatment,C10,3,72,MH1_08,CL_2
D_4,10.0,treatment,C11,3,72,MH1_08,CL_2
D_5,0.0316227766017,treatment,C12,3,72,MH1_08,CL_2
D_2,0.001,treatment,C13,3,72,MH1_08,CL_2
DMSO,0.0,negative_control,C14,3,72,MH1_08,CL_2
D_8,0.1,treatment,C15,3,72,MH1_08,CL_2
DMSO,0.0,negative_control,C16,3,72,MH1_08,CL_2
D_7,0.316227766017,treatment,C17,3,72,MH1_08,CL_2
D_1,3.16227766017,treatment,C18,3,72,MH1_08,CL_2
D_4,0.01,treatment,C19,3,72,MH1_08,CL_2
D_1,0.01,treatment,C20,3,72,MH1_08,CL_2
D_7,3.16227766017,treatment,C21,3,72,MH1_08,CL_2
DMSO,0.0,negative_control,C22,3,72,MH1_08,CL_2
D_7,0.00316227766017,treatment,D03,3,72,MH1_08,CL_2
D_5,0.0316227766017,treatment,D04,3,72,MH1_08,CL_2
D_3,0.0316227766017,treatment,D05,3,72,MH1_08,CL_2
D_5,10.0,treatment,D06,3,72,MH1_08,CL_2
D_8,10.0,treatment,D07,3,72,MH1_08,CL_2
D_4,3.16227766017,treatment,D08,3,72,MH1_08,CL_2
D_3,0.01,treatment,D09,3,72,MH1_08,CL_2
D_3,3.16227766017,treatment,D10,3,72,MH1_08,CL_2
D_3,0.1,treatment,D11,3,72,MH1_08,CL_2
D_6,0.1,treatment,D12,3,72,MH1_08,CL_2
DMSO,0.0,negative_control,D13,3,72,MH1_08,CL_2
D_5,0.01,treatment,D14,3,72,MH1_08,CL_2
D_6,0.01,treatment,D15,3,72,MH1_08,CL_2
D_7,10.0,treatment,D16,3,72,MH1_08,CL_2
D_7,0.316227766017,treatment,D17,3,72,MH1_08,CL_2
D_5,0.001,treatment,D18,3,72,MH1_08,CL_2
D_8,0.1,treatment,D19,3,72,MH1_08,CL_2
D_4,0.001,treatment,D20,3,72,MH1_08,CL_2
D_7,0.00316227766017,treatment,D21,3,72,MH1_08,CL_2
DMSO,0.0,negative_control,D22,3,72,MH1_08,CL_2
D_8,0.316227766017,treatment,E03,3,72,MH1_08,CL_2
D_5,1.0,treatment,E04,3,72,MH1_08,CL_2
D_2,0.01,treatment,E05,3,72,MH1_08,CL_2
D_7,0.00316227766017,treatment,E06,3,72,MH1_08,CL_2
D_3,0.316227766017,treatment,E07,3,72,MH1_08,CL_2
D_4,0.316227766017,treatment,E08,3,72,MH1_08,CL_2
D_7,0.316227766017,treatment,E09,3,72,MH1_08,CL_2
D_2,1.0,treatment,E10,3,72,MH1_08,CL_2
D_6,10.0,treatment,E11,3,72,MH1_08,CL_2
D_8,0.01,treatment,E12,3,72,MH1_08,CL_2
D_4,0.0316227766017,treatment,E13,3,72,MH1_08,CL_2
D_3,0.001,treatment,E14,3,72,MH1_08,CL_2
D_6,3.16227766017,treatment,E15,3,72,MH1_08,CL_2
D_1,1.0,treatment,E16,3,72,MH1_08,CL_2
D_5,0.316227766017,treatment,E17,3,72,MH1_08,CL_2
D_8,0.00316227766017,treatment,E18,3,72,MH1_08,CL_2
D_5,0.1,treatment,E19,3,72,MH1_08,CL_2
D_5,1.0,treatment,E20,3,72,MH1_08,CL_2
D_1,0.1,treatment,E21,3,72,MH1_08,CL_2
D_5,3.16227766017,treatment,E22,3,72,MH1_08,CL_2
D_6,1.0,treatment,F03,3,72,MH1_08,CL_2
D_2,3.16227766017,treatment,F04,3,72,MH1_08,CL_2
D_3,0.001,treatment,F05,3,72,MH1_08,CL_2
D_1,0.001,treatment,F06,3,72,MH1_08,CL_2
D_3,0.01,treatment,F07,3,72,MH1_08,CL_2
D_1,0.0316227766017,treatment,F08,3,72,MH1_08,CL_2
D_1,0.01,treatment,F09,3,72,MH1_08,CL_2
D_1,0.01,treatment,F10,3,72,MH1_08,CL_2
D_3,0.0316227766017,treatment,F11,3,72,MH1_08,CL_2
D_6,0.001,treatment,F12,3,72,MH1_08,CL_2
D_7,0.01,treatment,F13,3,72,MH1_08,CL_2
D_8,10.0,treatment,F14,3,72,MH1_08,CL_2
D_2,0.001,treatment,F15,3,72,MH1_08,CL_2
D_3,1.0,treatment,F16,3,72,MH1_08,CL_2
D_6,10.0,treatment,F17,3,72,MH1_08,CL_2
D_5,0.00316227766017,treatment,F18,3,72,MH1_08,CL_2
D_8,0.0316227766017,treatment,F19,3,72,MH1_08,CL_2
D_5,0.1,treatment,F20,3,72,MH1_08,CL_2
D_8,10.0,treatment,F21,3,72,MH1_08,CL_2
D_8,3.16227766017,treatment,F22,3,72,MH1_08,CL_2
D_8,0.0316227766017,treatment,G03,3,72,MH1_08,CL_2
D_5,0.00316227766017,treatment,G04,3,72,MH1_08,CL_2
D_1,0.316227766017,treatment,G05,3,72,MH1_08,CL_2
D_8,3.16227766017,treatment,G06,3,72,MH1_08,CL_2
D_1,10.0,treatment,G07,3,72,MH1_08,CL_2
DMSO,0.0,negative_control,G08,3,72,MH1_08,CL_2
D_4,0.0316227766017,treatment,G09,3,72,MH1_08,CL_2
D_6,1.0,treatment,G10,3,72,MH1_08,CL_2
D_7,1.0,treatment,G11,3,72,MH1_08,CL_2
D_7,0.001,treatment,G12,3,72,MH1_08,CL_2
D_3,0.00316227766017,treatment,G13,3,72,MH1_08,CL_2
D_8,0.1,treatment,G14,3,72,MH1_08,CL_2
D_1,0.001,treatment,G15,3,72,MH1_08,CL_2
D_5,0.01,treatment,G16,3,72,MH1_08,CL_2
D_2,0.00316227766017,treatment,G17,3,72,MH1_08,CL_2
D_6,0.0316227766017,treatment,G18,3,72,MH1_08,CL_2
D_6,0.316227766017,treatment,G19,3,72,MH1_08,CL_2
D_6,0.001,treatment,G20,3,72,MH1_08,CL_2
D_3,0.01,treatment,G21,3,72,MH1_08,CL_2
DMSO,0.0,negative_control,G22,3,72,MH1_08,CL_2
D_8,3.16227766017,treatment,H03,3,72,MH1_08,CL_2
D_6,0.00316227766017,treatment,H04,3,72,MH1_08,CL_2
D_1,0.00316227766017,treatment,H05,3,72,MH1_08,CL_2
D_3,0.0316227766017,treatment,H06,3,72,MH1_08,CL_2
D_7,0.0316227766017,treatment,H07,3,72,MH1_08,CL_2
D_4,0.0316227766017,treatment,H08,3,72,MH1_08,CL_2
D_4,0.00316227766017,treatment,H09,3,72,MH1_08,CL_2
D_8,0.0316227766017,treatment,H10,3,72,MH1_08,CL_2
D_1,0.0316227766017,treatment,H11,3,72,MH1_08,CL_2
D_3,0.001,treatment,H12,3,72,MH1_08,CL_2
D_3,0.1,treatment,H13,3,72,MH1_08,CL_2
D_4,1.0,treatment,H14,3,72,MH1_08,CL_2
D_8,0.001,treatment,H15,3,72,MH1_08,CL_2
D_3,0.01,treatment,H16,3,72,MH1_08,CL_2
D_1,0.00316227766017,treatment,H17,3,72,MH1_08,CL_2
D_6,0.00316227766017,treatment,H18,3,72,MH1_08,CL_2
D_4,0.001,treatment,H19,3,72,MH1_08,CL_2
D_1,0.316227766017,treatment,H20,3,72,MH1_08,CL_2
D_3,0.1,treatment,H21,3,72,MH1_08,CL_2
D_4,0.316227766017,treatment,H22,3,72,MH1_08,CL_2
D_7,10.0,treatment,I03,3,72,MH1_08,CL_2
D_6,0.0316227766017,treatment,I04,3,72,MH1_08,CL_2
DMSO,0.0,negative_control,I05,3,72,MH1_08,CL_2
D_6,3.16227766017,treatment,I06,3,72,MH1_08,CL_2
D_8,1.0,treatment,I07,3,72,MH1_08,CL_2
D_2,0.01,treatment,I08,3,72,MH1_08,CL_2
D_6,1.0,treatment,I09,3,72,MH1_08,CL_2
D_3,10.0,treatment,I10,3,72,MH1_08,CL_2
D_2,0.1,treatment,I11,3,72,MH1_08,CL_2
D_8,0.001,treatment,I12,3,72,MH1_08,CL_2
D_1,3.16227766017,treatment,I13,3,72,MH1_08,CL_2
D_6,0.001,treatment,I14,3,72,MH1_08,CL_2
D_5,0.0316227766017,treatment,I15,3,72,MH1_08,CL_2
D_8,0.316227766017,treatment,I16,3,72,MH1_08,CL_2
D_6,0.01,treatment,I17,3,72,MH1_08,CL_2
D_2,0.0316227766017,treatment,I18,3,72,MH1_08,CL_2
D_7,3.16227766017,treatment,I19,3,72,MH1_08,CL_2
D_6,0.316227766017,treatment,I20,3,72,MH1_08,CL_2
D_2,0.0316227766017,treatment,I21,3,72,MH1_08,CL_2
D_3,0.316227766017,treatment,I22,3,72,MH1_08,CL_2
D_5,3.16227766017,treatment,J03,3,72,MH1_08,CL_2
D_2,0.01,treatment,J04,3,72,MH1_08,CL_2
D_5,1.0,treatment,J05,3,72,MH1_08,CL_2
D_3,0.00316227766017,treatment,J06,3,72,MH1_08,CL_2
D_6,0.1,treatment,J07,3,72,MH1_08,CL_2
D_5,0.001,treatment,J08,3,72,MH1_08,CL_2
D_8,0.01,treatment,J09,3,72,MH1_08,CL_2
D_7,3.16227766017,treatment,J10,3,72,MH1_08,CL_2
D_4,3.16227766017,treatment,J11,3,72,MH1_08,CL_2
D_7,10.0,treatment,J12,3,72,MH1_08,CL_2
D_7,0.01,treatment,J13,3,72,MH1_08,CL_2
DMSO,0.0,negative_control,J14,3,72,MH1_08,CL_2
D_7,0.001,treatment,J15,3,72,MH1_08,CL_2
D_7,1.0,treatment,J16,3,72,MH1_08,CL_2
D_2,3.16227766017,treatment,J17,3,72,MH1_08,CL_2
D_6,0.316227766017,treatment,J18,3,72,MH1_08,CL_2
D_5,0.001,treatment,J19,3,72,MH1_08,CL_2
D_3,1.0,treatment,J20,3,72,MH1_08,CL_2
D_8,0.01,treatment,J21,3,72,MH1_08,CL_2
D_2,0.1,treatment,J22,3,72,MH1_08,CL_2
D_5,0.01,treatment,K03,3,72,MH1_08,CL_2
D_3,0.316227766017,treatment,K04,3,72,MH1_08,CL_2
DMSO,0.0,negative_control,K05,3,72,MH1_08,CL_2
D_4,10.0,treatment,K06,3,72,MH1_08,CL_2
D_4,0.1,treatment,K07,3,72,MH1_08,CL_2
DMSO,0.0,negative_control,K08,3,72,MH1_08,CL_2
D_4,0.1,treatment,K09,3,72,MH1_08,CL_2
D_4,0.1,treatment,K10,3,72,MH1_08,CL_2
D_5,3.16227766017,treatment,K11,3,72,MH1_08,CL_2
D_3,0.1,treatment,K12,3,72,MH1_08,CL_2
DMSO,0.0,negative_control,K13,3,72,MH1_08,CL_2
D_7,1.0,treatment,K14,3,72,MH1_08,CL_2
D_5,10.0,treatment,K15,3,72,MH1_08,CL_2
D_5,0.1,treatment,K16,3,72,MH1_08,CL_2
DMSO,0.0,negative_control,K17,3,72,MH1_08,CL_2
D_3,1.0,treatment,K18,3,72,MH1_08,CL_2
DMSO,0.0,negative_control,K19,3,72,MH1_08,CL_2
D_1,0.0316227766017,treatment,K20,3,72,MH1_08,CL_2
D_5,0.316227766017,treatment,K21,3,72,MH1_08,CL_2
D_2,10.0,treatment,K22,3,72,MH1_08,CL_2
D_8,0.316227766017,treatment,L03,3,72,MH1_08,CL_2
D_2,1.0,treatment,L04,3,72,MH1_08,CL_2
D_8,1.0,treatment,L05,3,72,MH1_08,CL_2
D_7,0.0316227766017,treatment,L06,3,72,MH1_08,CL_2
D_4,1.0,treatment,L07,3,72,MH1_08,CL_2
D_1,0.00316227766017,treatment,L08,3,72,MH1_08,CL_2
D_1,10.0,treatment,L09,3,72,MH1_08,CL_2
D_2,0.0316227766017,treatment,L10,3,72,MH1_08,CL_2
D_2,1.0,treatment,L11,3,72,MH1_08,CL_2
D_2,0.316227766017,treatment,L12,3,72,MH1_08,CL_2
D_6,3.16227766017,treatment,L13,3,72,MH1_08,CL_2
D_6,0.00316227766017,treatment,L14,3,72,MH1_08,CL_2
D_3,0.316227766017,treatment,L15,3,72,MH1_08,CL_2
DMSO,0.0,negative_control,L16,3,72,MH1_08,CL_2
D_4,10.0,treatment,L17,3,72,MH1_08,CL_2
D_1,1.0,treatment,L18,3,72,MH1_08,CL_2
DMSO,0.0,negative_control,L19,3,72,MH1_08,CL_2
D_2,0.316227766017,treatment,L20,3,72,MH1_08,CL_2
DMSO,0.0,negative_control,L21,3,72,MH1_08,CL_2
D_4,1.0,treatment,L22,3,72,MH1_08,CL_2
D_3,3.16227766017,treatment,M03,3,72,MH1_08,CL_2
D_2,3.16227766017,treatment,M04,3,72,MH1_08,CL_2
D_5,0.316227766017,treatment,M05,3,72,MH1_08,CL_2
D_2,10.0,treatment,M06,3,72,MH1_08,CL_2
D_5,10.0,treatment,M07,3,72,MH1_08,CL_2
DMSO,0.0,negative_control,M08,3,72,MH1_08,CL_2
D_4,0.316227766017,treatment,M09,3,72,MH1_08,CL_2
D_7,0.0316227766017,treatment,M10,3,72,MH1_08,CL_2
D_2,0.316227766017,treatment,M11,3,72,MH1_08,CL_2
D_4,0.00316227766017,treatment,M12,3,72,MH1_08,CL_2
DMSO,0.0,negative_control,M13,3,72,MH1_08,CL_2
D_5,0.00316227766017,treatment,M14,3,72,MH1_08,CL_2
D_7,0.1,treatment,M15,3,72,MH1_08,CL_2
D_1,0.316227766017,treatment,M16,3,72,MH1_08,CL_2
D_6,0.1,treatment,M17,3,72,MH1_08,CL_2
D_2,0.00316227766017,treatment,M18,3,72,MH1_08,CL_2
D_4,0.01,treatment,M19,3,72,MH1_08,CL_2
D_6,0.01,treatment,M20,3,72,MH1_08,CL_2
D_2,0.00316227766017,treatment,M21,3,72,MH1_08,CL_2
D_1,0.1,treatment,M22,3,72,MH1_08,CL_2
D_4,0.00316227766017,treatment,N03,3,72,MH1_08,CL_2
D_7,0.1,treatment,N04,3,72,MH1_08,CL_2
D_3,10.0,treatment,N05,3,72,MH1_08,CL_2
D_1,0.1,treatment,N06,3,72,MH1_08,CL_2
D_3,0.00316227766017,treatment,N07,3,72,MH1_08,CL_2
D_2,10.0,treatment,N08,3,72,MH1_08,CL_2
D_2,0.001,treatment,N09,3,72,MH1_08,CL_2
D_8,0.00316227766017,treatment,N10,3,72,MH1_08,CL_2
D_1,3.16227766017,treatment,N11,3,72,MH1_08,CL_2
D_7,0.001,treatment,N12,3,72,MH1_08,CL_2
D_3,0.0316227766017,treatment,N13,3,72,MH1_08,CL_2
D_1,1.0,treatment,N14,3,72,MH1_08,CL_2
D_8,0.00316227766017,treatment,N15,3,72,MH1_08,CL_2
D_7,0.01,treatment,N16,3,72,MH1_08,CL_2
D_4,0.001,treatment,N17,3,72,MH1_08,CL_2
D_1,0.001,treatment,N18,3,72,MH1_08,CL_2
D_6,0.0316227766017,treatment,N19,3,72,MH1_08,CL_2
D_4,3.16227766017,treatment,N20,3,72,MH1_08,CL_2
D_6,10.0,treatment,N21,3,72,MH1_08,CL_2
D_2,0.1,treatment,N22,3,72,MH1_08,CL_2
,,,C03,0,time0_ctrl,MH1_09,CL_3
,,,C04,0,time0_ctrl,MH1_09,CL_3
,,,C05,0,time0_ctrl,MH1_09,CL_3
,,,C06,0,time0_ctrl,MH1_09,CL_3
,,,C07,0,time0_ctrl,MH1_09,CL_3
,,,C08,0,time0_ctrl,MH1_09,CL_3
,,,C09,0,time0_ctrl,MH1_09,CL_3
,,,C10,0,time0_ctrl,MH1_09,CL_3
,,,C11,0,time0_ctrl,MH1_09,CL_3
,,,C12,0,time0_ctrl,MH1_09,CL_3
,,,C13,0,time0_ctrl,MH1_09,CL_3
,,,C14,0,time0_ctrl,MH1_09,CL_3
,,,C15,0,time0_ctrl,MH1_09,CL_3
,,,C16,0,time0_ctrl,MH1_09,CL_3
,,,C17,0,time0_ctrl,MH1_09,CL_3
,,,C18,0,time0_ctrl,MH1_09,CL_3
,,,C19,0,time0_ctrl,MH1_09,CL_3
,,,C20,0,time0_ctrl,MH1_09,CL_3
,,,C21,0,time0_ctrl,MH1_09,CL_3
,,,C22,0,time0_ctrl,MH1_09,CL_3
,,,D03,0,time0_ctrl,MH1_09,CL_3
,,,D04,0,time0_ctrl,MH1_09,CL_3
,,,D05,0,time0_ctrl,MH1_09,CL_3
,,,D06,0,time0_ctrl,MH1_09,CL_3
,,,D07,0,time0_ctrl,MH1_09,CL_3
,,,D08,0,time0_ctrl,MH1_09,CL_3
,,,D09,0,time0_ctrl,MH1_09,CL_3
,,,D10,0,time0_ctrl,MH1_09,CL_3
,,,D11,0,time0_ctrl,MH1_09,CL_3
,,,D12,0,time0_ctrl,MH1_09,CL_3
,,,D13,0,time0_ctrl,MH1_09,CL_3
,,,D14,0,time0_ctrl,MH1_09,CL_3
,,,D15,0,time0_ctrl,MH1_09,CL_3
,,,D16,0,time0_ctrl,MH1_09,CL_3
,,,D17,0,time0_ctrl,MH1_09,CL_3
,,,D18,0,time0_ctrl,MH1_09,CL_3
,,,D19,0,time0_ctrl,MH1_09,CL_3
,,,D20,0,time0_ctrl,MH1_09,CL_3
,,,D21,0,time0_ctrl,MH1_09,CL_3
,,,D22,0,time0_ctrl,MH1_09,CL_3
,,,E03,0,time0_ctrl,MH1_09,CL_3
,,,E04,0,time0_ctrl,MH1_09,CL_3
,,,E05,0,time0_ctrl,MH1_09,CL_3
,,,E06,0,time0_ctrl,MH1_09,CL_3
,,,E07,0,time0_ctrl,MH1_09,CL_3
,,,E08,0,time0_ctrl,MH1_09,CL_3
,,,E09,0,time0_ctrl,MH1_09,CL_3
,,,E10,0,time0_ctrl,MH1_09,CL_3
,,,E11,0,time0_ctrl,MH1_09,CL_3
,,,E12,0,time0_ctrl,MH1_09,CL_3
,,,E13,0,time0_ctrl,MH1_09,CL_3
,,,E14,0,time0_ctrl,MH1_09,CL_3
,,,E15,0,time0_ctrl,MH1_09,CL_3
,,,E16,0,time0_ctrl,MH1_09,CL_3
,,,E17,0,time0_ctrl,MH1_09,CL_3
,,,E18,0,time0_ctrl,MH1_09,CL_3
,,,E19,0,time0_ctrl,MH1_09,CL_3
,,,E20,0,time0_ctrl,MH1_09,CL_3
,,,E21,0,time0_ctrl,MH1_09,CL_3
,,,E22,0,time0_ctrl,MH1_09,CL_3
,,,F03,0,time0_ctrl,MH1_09,CL_3
,,,F04,0,time0_ctrl,MH1_09,CL_3
,,,F05,0,time0_ctrl,MH1_09,CL_3
,,,F06,0,time0_ctrl,MH1_09,CL_3
,,,F07,0,time0_ctrl,MH1_09,CL_3
,,,F08,0,time0_ctrl,MH1_09,CL_3
,,,F09,0,time0_ctrl,MH1_09,CL_3
,,,F10,0,time0_ctrl,MH1_09,CL_3
,,,F11,0,time0_ctrl,MH1_09,CL_3
,,,F12,0,time0_ctrl,MH1_09,CL_3
,,,F13,0,time0_ctrl,MH1_09,CL_3
,,,F14,0,time0_ctrl,MH1_09,CL_3
,,,F15,0,time0_ctrl,MH1_09,CL_3
,,,F16,0,time0_ctrl,MH1_09,CL_3
,,,F17,0,time0_ctrl,MH1_09,CL_3
,,,F18,0,time0_ctrl,MH1_09,CL_3
,,,F19,0,time0_ctrl,MH1_09,CL_3
,,,F20,0,time0_ctrl,MH1_09,CL_3
,,,F21,0,time0_ctrl,MH1_09,CL_3
,,,F22,0,time0_ctrl,MH1_09,CL_3
,,,G03,0,time0_ctrl,MH1_09,CL_3
,,,G04,0,time0_ctrl,MH1_09,CL_3
,,,G05,0,time0_ctrl,MH1_09,CL_3
,,,G06,0,time0_ctrl,MH1_09,CL_3
,,,G07,0,time0_ctrl,MH1_09,CL_3
,,,G08,0,time0_ctrl,MH1_09,CL_3
,,,G09,0,time0_ctrl,MH1_09,CL_3
,,,G10,0,time0_ctrl,MH1_09,CL_3
,,,G11,0,time0_ctrl,MH1_09,CL_3
,,,G12,0,time0_ctrl,MH1_09,CL_3
,,,G13,0,time0_ctrl,MH1_09,CL_3
,,,G14,0,time0_ctrl,MH1_09,CL_3
,,,G15,0,time0_ctrl,MH1_09,CL_3
,,,G16,0,time0_ctrl,MH1_09,CL_3
,,,G17,0,time0_ctrl,MH1_09,CL_3
,,,G18,0,time0_ctrl,MH1_09,CL_3
,,,G19,0,time0_ctrl,MH1_09,CL_3
,,,G20,0,time0_ctrl,MH1_09,CL_3
,,,G21,0,time0_ctrl,MH1_09,CL_3
,,,G22,0,time0_ctrl,MH1_09,CL_3
,,,H03,0,time0_ctrl,MH1_09,CL_3
,,,H04,0,time0_ctrl,MH1_09,CL_3
,,,H05,0,time0_ctrl,MH1_09,CL_3
,,,H06,0,time0_ctrl,MH1_09,CL_3
,,,H07,0,time0_ctrl,MH1_09,CL_3
,,,H08,0,time0_ctrl,MH1_09,CL_3
,,,H09,0,time0_ctrl,MH1_09,CL_3
,,,H10,0,time0_ctrl,MH1_09,CL_3
,,,H11,0,time0_ctrl,MH1_09,CL_3
,,,H12,0,time0_ctrl,MH1_09,CL_3
,,,H13,0,time0_ctrl,MH1_09,CL_3
,,,H14,0,time0_ctrl,MH1_09,CL_3
,,,H15,0,time0_ctrl,MH1_09,CL_3
,,,H16,0,time0_ctrl,MH1_09,CL_3
,,,H17,0,time0_ctrl,MH1_09,CL_3
,,,H18,0,time0_ctrl,MH1_09,CL_3
,,,H19,0,time0_ctrl,MH1_09,CL_3
,,,H20,0,time0_ctrl,MH1_09,CL_3
,,,H21,0,time0_ctrl,MH1_09,CL_3
,,,H22,0,time0_ctrl,MH1_09,CL_3
,,,I03,0,time0_ctrl,MH1_09,CL_3
,,,I04,0,time0_ctrl,MH1_09,CL_3
,,,I05,0,time0_ctrl,MH1_09,CL_3
,,,I06,0,time0_ctrl,MH1_09,CL_3
,,,I07,0,time0_ctrl,MH1_09,CL_3
,,,I08,0,time0_ctrl,MH1_09,CL_3
,,,I09,0,time0_ctrl,MH1_09,CL_3
,,,I10,0,time0_ctrl,MH1_09,CL_3
,,,I11,0,time0_ctrl,MH1_09,CL_3
,,,I12,0,time0_ctrl,MH1_09,CL_3
